E0_GPa_mm_minus_k,a_mm,h_mm,p0_MPa,p0_GPa,severity_index,a_over_D
86.8256909547739,0.529145596180949,0.0392935818356168,5963.29983929992,5.96329983929992,0.51099442001761,0.0555825206072425
87.254459798995,0.528400729511696,0.0391830342686062,5980.12416903585,5.98012416903585,0.512436094735849,0.0555042783100521
87.6832286432161,0.52766055500197,0.039073337333629,5996.91314425252,5.99691314425252,0.513874739929738,0.0554265288867615
88.1119974874372,0.52692502036562,0.0389644803735354,6013.66701158425,6.01366701158425,0.515310376733343,0.0553492668451281
88.5407663316583,0.526194074149956,0.0388564529157095,6030.38601475427,6.03038601475427,0.516743026031276,0.0552724867804576
88.9695351758794,0.525467665718497,0.0387492446679979,6047.07039462297,6.04707039462297,0.518172708462834,0.0551961833737917
89.3983040201005,0.524745745234167,0.0386428455147495,6063.72038923519,6.06372038923519,0.51959944442605,0.0551203513901436
89.8270728643216,0.524028263642912,0.0385372455129594,6080.3362338664,6.0803362338664,0.521023254081649,0.0550449856767764
90.2558417085427,0.523315172657729,0.038432434888515,6096.91816106804,6.09691816106804,0.522444157356936,0.0549700811615262
90.6846105527638,0.5226064247431,0.038328404032542,6113.4664007118,6.1134664007118,0.523862173949586,0.0548956328511659
91.1133793969849,0.521901973099801,0.0382251434978451,6129.98118003302,6.12998118003302,0.525277323331367,0.054821635829811
91.542148241206,0.521201771650104,0.0381226439954429,6146.46272367315,6.14646272367315,0.526689624751779,0.0547480852573639
91.9709170854271,0.520505775023335,0.0380208963911917,6162.91125372144,6.16291125372144,0.52809909724162,0.0546749763679974
92.3996859296483,0.519813938541785,0.0379198917024978,6179.32698975556,6.17932698975556,0.529505759616474,0.0546023044686749
92.8284547738694,0.519126218206971,0.0378196210951134,6195.71014888164,6.19571014888164,0.530909630480139,0.054530064937707
93.2572236180905,0.518442570686231,0.0377200758800159,6212.06094577329,6.21206094577329,0.532310728227969,0.0544582532233436
93.6859924623116,0.517762953299639,0.0376212475103659,6228.37959270994,6.22837959270994,0.53370907105016,0.0543868648423991
94.1147613065327,0.517087324007242,0.0375231275785423,6244.66629961433,6.24466629961433,0.535104676934969,0.054315895378912
94.5435301507538,0.516415641396598,0.037425707813254,6260.92127408931,6.26092127408931,0.536497563671857,0.054245340482836
94.9722989949749,0.515747864670615,0.037328980076722,6277.14472145388,6.27714472145388,0.537887748854582,0.0541751958687621
95.401067839196,0.515083953635679,0.0372329363619342,6293.33684477846,6.29333684477846,0.539275249884225,0.0541054573146721
95.8298366834171,0.51442386869006,0.0371375687899677,6309.49784491954,6.30949784491954,0.540660083972153,0.0540361206607206
96.2586055276382,0.5137675708126,0.0370428696073773,6325.62792055361,6.32562792055361,0.542042268142928,0.0539671818080463
