k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
0.789277108433735,0.680212890012877,3910.28162837743,3.91028162837743,0.335071545393366,0.664928454606634
0.793212851405623,0.683659942044625,3874.96988735111,3.87496988735111,0.332045686705759,0.667954313294241
0.79714859437751,0.687184961166109,3839.29679281612,3.83929679281612,0.328988863681029,0.671011136318971
0.801084337349398,0.690791363344587,3803.25192530914,3.80325192530914,0.325900183476664,0.674099816523336
0.805020080321285,0.694482787312281,3766.82432991813,3.76682432991813,0.322778707367615,0.677221292632385
0.808955823293173,0.698263113944578,3730.0024782111,3.7300024782111,0.319623447483984,0.680376552516016
0.81289156626506,0.702136487763723,3692.7742266145,3.6927742266145,0.316433363244466,0.683566636755534
0.816827309236948,0.7061073408514,3655.12677082834,3.65512677082834,0.31320735745019,0.68679264254981
0.820763052208835,0.71018041949839,3617.04659580727,3.61704659580727,0.309944271998604,0.690055728001396
0.824698795180723,0.714360813972506,3578.51942076927,3.57851942076927,0.306642883171278,0.693357116828722
0.82863453815261,0.718653991849014,3539.53013861458,3.53953013861458,0.303301896442716,0.696698103557284
0.832570281124498,0.723065835422795,3500.0627490449,3.5000627490449,0.29991994074935,0.70008005925065
0.836506024096386,0.727602683811455,3460.10028456372,3.46010028456372,0.296495562148519,0.703504437851481
0.840441767068273,0.732271380466574,3419.62472840978,3.41962472840978,0.293027216786197,0.706972783213803
0.844377510040161,0.737079326940687,3378.61692332277,3.37861692332277,0.289513263079135,0.710486736920865
0.848313253012048,0.742034543915619,3337.05646985817,3.33705646985817,0.285951953001474,0.714048046998526
0.852248995983936,0.747145740690237,3294.92161275059,3.29492161275059,0.282341422347234,0.717658577652766
0.856184738955823,0.752422394561186,3252.18911356318,3.25218911356319,0.27867967981766,0.72132032018234
0.860120481927711,0.757874841819814,3208.8341075454,3.2088341075454,0.274964594755373,0.725035405244627
0.864056224899598,0.763514382446586,3164.82994223831,3.16482994223831,0.271193883314491,0.728806116685509
0.867991967871486,0.769353401029632,3120.14799490079,3.12014799490079,0.267365092815896,0.732634907184104
0.871927710843374,0.775405506991067,3074.75746525812,3.07475746525812,0.263475583987882,0.736524416012118
0.875863453815261,0.781685697905871,3028.62513937043,3.02862513937043,0.259522510732083,0.740477489267917
0.879799196787149,0.788210550586517,2981.71511954554,2.98171511954554,0.255502796979731,0.744497203020269
