P_N,a_hom_mm,a_fgm_mm,h_hom_mm,h_fgm_mm,p0_hom_MPa,p0_fgm_MPa,p0_hom_GPa,p0_fgm_GPa,severity_index,pressure_reduction_percent,a_over_D_hom,a_over_D_fgm
726.130653266332,0.218336954456727,0.354453296660259,0.0100149213616468,0.0176315010291347,7272.80026887784,3216.71433709564,7.27280026887784,3.21671433709564,0.442293782060918,55.7706217939082,0.0229345540395722,0.0372324891449852
738.693467336683,0.219588913898493,0.356196190929967,0.0101301031737646,0.017805320224906,7314.50301675831,3240.42131663316,7.31450301675831,3.24042131663316,0.443013190261732,55.6986809738268,0.0230660623842955,0.0374155662741562
751.256281407035,0.220826758051314,0.357918046901931,0.0102446338385406,0.0179778784878009,7355.7355846022,3263.89881361211,7.3557355846022,3.26389881361211,0.443721606911,55.6278393089,0.0231960880306002,0.037596433498102
763.819095477387,0.222050878169683,0.359619464064577,0.0103585278352789,0.0181492058253894,7396.51100509008,3287.15283207976,7.39651100509008,3.28715283207976,0.444419379599061,55.5580620400939,0.0233246720766474,0.0377751537882959
776.381909547739,0.223261648439474,0.361301015299197,0.010471799089057,0.0183193310509297,7436.84174234706,3310.1891232639,7.43684174234706,3.3101891232639,0.445106839428213,55.4893160571787,0.0234518538276758,0.0379517873213443
788.94472361809,0.224459426985347,0.362963248470007,0.0105844610005442,0.0184882818493991,7476.73972549957,3333.01320012017,7.47673972549957,3.33301320012017,0.445784302047169,55.4215697952831,0.0235776709018222,0.0381263916460092
801.507537688442,0.225644556803682,0.364606687895504,0.0106965264737669,0.0186560848388835,7516.2163797512,3355.63035082482,7.5162163797512,3.35563035082482,0.446452068605281,55.3547931394719,0.0237021593281179,0.038299021837763
814.070351758794,0.226817366627611,0.366231835711696,0.0108080079419925,0.0188227656277202,7555.28265519704,3378.04565130488,7.55528265519704,3.37804565130488,0.447110426633904,55.2889573366096,0.0238253536373541,0.0384697306419849
826.633165829146,0.227978171730067,0.367839173136694,0.0109189173918874,0.0189883488677476,7593.94905357316,3400.2639768879,7.59394905357316,3.4002639768879,0.447759650861496,55.2240349138504,0.0239472869464356,0.0386385686067955
839.195979899498,0.229127274670154,0.369429161645171,0.0110292663860866,0.0191528583039825,7632.22565311827,3422.29001314567,7.63222565311827,3.42229001314567,0.448400003968363,55.1599996031637,0.0240679910367809,0.0388055842064256
851.758793969849,0.230264965987634,0.371002244060383,0.0111390660843039,0.0193163168210146,7670.12213170686,3444.12826599881,7.67012213170686,3.44412826599881,0.449031737286349,55.0968262713651,0.0241874964272725,0.0389708239559226
864.321608040201,0.231391524849829,0.372558845570636,0.0112483272630944,0.0194787464863796,7707.64778839775,3465.78307114274,7.70764778839775,3.46578307114273,0.44965509144823,55.034490855177,0.0243058324422089,0.0391343325179239
876.884422110553,0.232507219654858,0.37409937467647,0.0113570603343766,0.0196401685911495,7744.81156352776,3487.2586028498,7.74481156352776,3.4872586028498,0.450270296991107,54.9729703008893,0.02442302727467,0.0392961528021502
889.447236180904,0.233612308594727,0.375624224074183,0.0114652753628063,0.0198006036879546,7781.62205746825,3508.55888219709,7.78162205746825,3.50855888219709,0.450877574917664,54.9122425082336,0.0245391080456646,0.0394563260582125
902.010050251256,0.234707040181472,0.377133771480818,0.0115729820820898,0.019960071626635,7818.08754815093,3529.68778476502,7.81808754815093,3.52968778476502,0.451477137218786,54.8522862781214,0.0246541008593984,0.0396148919622708
914.572864321608,0.23579165373926,0.378628380405247,0.0116801899103141,0.0201185915876993,7854.21600745976,3550.64904784762,7.85421600745976,3.55064904784762,0.452069187360686,54.7930812639314,0.0247680308549643,0.0397718886980302
927.13567839196,0.236866379865082,0.380108400869563,0.0117869079643675,0.0202761821137536,7890.01511657668,3571.44627721165,7.89001511657668,3.57144627721165,0.45265392073941,54.734607926059,0.0248809222547355,0.0399273530325171
939.698492462312,0.23793144086045,0.381574170084606,0.0118931450735147,0.0204328611390506,7925.49228036123,3592.0829534386,7.92549228036123,3.5920829534386,0.453231525105324,54.6768474894676,0.0249927984097111,0.0400813203870385
952.261306532663,0.238987051136267,0.38302601308312,0.0119989097921867,0.0205886460172937,7960.65464083701,3612.56243788048,7.96065464083701,3.61256243788048,0.453802180959912,54.6197819040088,0.0251036818420448,0.040233824903689
964.824120603015,0.240033417592885,0.384464243313704,0.012104210412042,0.020743553547821,7995.50908985125,3632.88797825771,7.99550908985125,3.63288797825771,0.454366061927058,54.5633938072942,0.0252135942849669,0.040384899507742
977.386934673367,0.241070739977163,0.385889163198482,0.0122090549733481,0.0208976000002842,8030.06228096846,3653.06271392489,8.03006228096847,3.65306271392489,0.454923335100748,54.5076664899252,0.0253225567202903,0.0405345759662271
989.949748743719,0.2420992112182,0.387301064657126,0.01231345127573,0.0210508011379262,8064.32064065364,3673.08968082833,8.06432064065364,3.67308968082833,0.455474161370971,54.4525838629029,0.0254305894136765,0.0406828849429754
1002.51256281407,0.24311901774326,0.38870022959967,0.0124174068883294,0.0212031722395542,8098.29037879585,3692.97181617685,8.09829037879585,3.69297181617685,0.456018695729452,54.3981304270548,0.0255377119478215,0.0408298560503855
1015.07537688442,0.244130339775307,0.390086930390339,0.0125209291594132,0.0213547281202962,8131.97749861893,3712.71196284602,8.13197749861894,3.71271196284602,0.456557087556692,54.3442912443308,0.0256439432537087,0.0409755178981448
1027.63819095477,0.245133351613414,0.391461430284438,0.0126240252254676,0.0215054831512237,8165.38780602212,3732.31287353392,8.16538780602212,3.73231287353392,0.457089480891682,54.2910519108318,0.0257493016400645,0.0411198981391216
1040.20100502513,0.246128221897248,0.392823983840163,0.0127267020198111,0.0216554512779139,8198.52691838983,3751.77721468554,8.19852691838983,3.75177721468554,0.457616014685523,54.2383985314477,0.0258538048211395,0.0412630235126221
