rho_r_over_a,pressure_GPa_k_0.1,pressure_GPa_k_0.3,pressure_GPa_k_0.497,pressure_GPa_k_0.7,pressure_GPa_k_0.9
0.260521042084168,7.21942656432188,6.52215103123133,5.60155793159454,4.36308009796346,2.55096392967974
0.2625250501002,7.21496035763802,6.51738284506782,5.59684245526573,4.35890936629867,2.54823869672077
0.264529058116232,7.2104576379076,6.51257622027778,5.59208949433121,4.35470596252886,2.54549242557787
0.266533066132265,7.20591834887678,6.50773111037194,5.5872990159098,4.35046986939296,2.5427251125096
0.268537074148297,7.20134243370742,6.50284746838687,5.58247098679101,4.34620106946032,2.53993675373846
0.270541082164329,7.19672983497288,6.49792524688172,5.57760537343299,4.34189954512974,2.53712734545072
0.272545090180361,7.19208049465378,6.49296439793503,5.57270214196036,4.33756527862845,2.53429688379619
0.274549098196393,7.18739435413373,6.48796487314143,5.56776125816208,4.33319825201103,2.53144536488803
0.276553106212425,7.18267135419492,6.48292662360825,5.56278268748929,4.32879844715844,2.52857278480257
0.278557114228457,7.17791143501374,6.47784959995218,5.55776639505309,4.32436584577687,2.52567913957905
0.280561122244489,7.17311453615628,6.47273375229586,5.55271234562227,4.31990042939677,2.52276442521947
0.282565130260521,7.16828059657379,6.46757903026434,5.54762050362111,4.31540217937167,2.51982863768831
0.284569138276553,7.16340955459804,6.4623853829816,5.54249083312702,4.31087107687714,2.51687177291237
0.286573146292585,7.1585013479367,6.45715275906697,5.53732329786825,4.30630710290963,2.51389382678051
0.288577154308617,7.15355591366856,6.45188110663148,5.5321178612215,4.30171023828539,2.51089479514346
0.290581162324649,7.14857318823874,6.44657037327422,5.52687448620956,4.29708046363926,2.50787467381357
0.292585170340681,7.14355310745383,6.44122050607861,5.52159313549886,4.29241775942356,2.50483345856459
0.294589178356713,7.13849560647691,6.43583145160861,5.51627377139701,4.28772210590691,2.50177114513145
0.296593186372746,7.13340061982258,6.43040315590492,5.51091635585033,4.28299348317299,2.49868772921001
0.298597194388778,7.12826808135186,6.42493556448107,5.50552085044134,4.2782318711194,2.49558320645681
0.30060120240481,7.12309792426706,6.41942862231951,5.50008721638615,4.2734372494564,2.49245757248889
0.302605210420842,7.11789008110653,6.41388227386762,5.49461541453192,4.26860959770564,2.48931082288347
0.304609218436874,7.11264448373937,6.40829646303368,5.48910540535419,4.26374889519898,2.48614295317775
0.306613226452906,7.10736106336008,6.40267113318275,5.48355714895426,4.25885512107716,2.48295395886865
0.308617234468938,7.10203975048309,6.39700622713254,5.47797060505647,4.25392825428851,2.47974383541256
0.31062124248497,7.09668047493727,6.39130168714918,5.47234573300544,4.24896827358768,2.47651257822508
0.312625250501002,7.09128316586027,6.38555745494297,5.46668249176337,4.24397515753428,2.47326018268075
0.314629258517034,7.08584775169291,6.37977347166405,5.46098083990714,4.23894888449156,2.46998664411281
0.316633266533066,7.08037416017338,6.37394967789802,5.45524073562555,4.23388943262505,2.46669195781292
0.318637274549098,7.07486231833142,6.36808601366145,5.44946213671636,4.22879677990117,2.46337611903089
