E0_GPa_mm_minus_k,a_mm,p0_MPa,p0_GPa,pressure_severity_index,crack_suppression_indicator
117.02203815261,0.485857933012854,7073.24045584037,7.07324045584037,0.606105093115956,0.393894906884044
117.364708835341,0.48545185795336,7085.07877843113,7.08507877843113,0.607119517503337,0.392880482496663
117.707379518072,0.485047304698689,7096.90231384961,7.09690231384961,0.608132674779766,0.391867325220234
118.050050200803,0.484644263140283,7108.71112353448,7.10871112353448,0.609144570209919,0.390855429790081
118.392720883534,0.484242723265821,7120.50526849167,7.12050526849167,0.610155209021385,0.389844790978615
118.735391566265,0.483842675158031,7132.28480929865,7.13228480929865,0.611164596405039,0.388835403594961
119.078062248996,0.483444108993515,7144.04980610864,7.14404980610864,0.612172737515404,0.387827262484596
119.420732931727,0.483047015041593,7155.80031865482,7.15580031865482,0.613179637471008,0.386820362528992
119.763403614458,0.482651383663169,7167.53640625443,7.16753640625443,0.614185301354738,0.385814698645262
120.106074297189,0.482257205309601,7179.25812781289,7.17925812781289,0.615189734214193,0.384810265785807
120.44874497992,0.481864470521607,7190.96554182779,7.19096554182779,0.616192941062023,0.383807058937977
120.791415662651,0.48147316992817,7202.65870639288,7.20265870639288,0.617194926876275,0.382805073123725
121.134086345382,0.481083294245471,7214.33767920198,7.21433767920198,0.618195696600725,0.381804303399275
121.476757028112,0.480694834275831,7226.00251755289,7.22600251755289,0.619195255145214,0.380804744854786
121.819427710843,0.480307780906675,7237.65327835118,7.23765327835118,0.620193607385973,0.379806392614027
122.162098393574,0.479922125109502,7249.29001811398,7.24929001811398,0.621190758165949,0.378809241834051
122.504769076305,0.479537857938883,7260.91279297372,7.26091279297372,0.622186712295122,0.377813287704878
122.847439759036,0.479154970531461,7272.52165868183,7.27252165868183,0.623181474550826,0.376818525449174
123.190110441767,0.478773454104975,7284.11667061235,7.28411667061235,0.624175049678054,0.375824950321946
123.532781124498,0.478393299957294,7295.69788376555,7.29569788376555,0.625167442389774,0.374832557610226
123.875451807229,0.478014499465466,7307.26535277147,7.30726535277147,0.626158657367226,0.373841342632774
124.21812248996,0.477637044084779,7318.81913189343,7.31881913189343,0.627148699260227,0.372851300739773
124.560793172691,0.477260925347842,7330.3592750315,7.3303592750315,0.62813757268747,0.37186242731253
124.903463855422,0.476886134863671,7341.88583572594,7.34188583572594,0.629125282236809,0.370874717763191
125.246134538153,0.476512664316794,7353.39886716055,7.35339886716055,0.63011183246556,0.36988816753444
125.588805220884,0.476140505466365,7364.89842216601,7.36489842216601,0.631097227900777,0.368902772099223
125.931475903614,0.475769650145297,7376.38455322323,7.37638455322323,0.632081473039543,0.367918526960457
126.274146586345,0.475400090259399,7387.85731246656,7.38785731246656,0.633064572349242,0.366935427650758
126.616817269076,0.47503181778653,7399.31675168703,7.39931675168703,0.634046530267843,0.365953469732157
126.959487951807,0.474664824775769,7410.76292233554,7.41076292233554,0.635027351204166,0.364972648795834
127.302158634538,0.474299103346588,7422.19587552599,7.42219587552599,0.636007039538155,0.363992960461845
127.644829317269,0.473934645688043,7433.61566203841,7.43361566203841,0.636985599621145,0.363014400378855
127.9875,0.473571444057974,7445.022332322,7.445022332322,0.637963035776121,0.362036964223879
