k,E0_GPa_mm_minus_k,severity_index,p0_GPa,a_mm,a_over_D,is_valid
0.225471698113208,96.8626572327044,0.659093380842665,7.69161325074207,0.447464505770061,0.0470025741355107,1
0.225471698113208,97.3992924528302,0.661355160797701,7.71800820049893,0.446698704663264,0.0469221328427799,1
0.225471698113208,97.935927672956,0.663612211071122,7.74434795491801,0.445938411107893,0.0468422700743585,1
0.225471698113208,98.4725628930818,0.665864567388586,7.77063293091738,0.445183555639873,0.0467629785336001,1
0.225471698113208,99.0091981132076,0.668112265012874,7.79686354001337,0.444434070043699,0.0466842510550104,1
0.225471698113208,99.5458333333333,0.670355338752361,7.82304018841935,0.443689887323366,0.0466060806011939,1
0.225471698113208,100.082468553459,0.672593822969286,7.84916327714232,0.442950941674141,0.0465284602598888,1
0.225471698113208,100.619103773585,0.674827751587831,7.87523320207715,0.442217168455122,0.0464513832410842,1
0.225471698113208,101.155738993711,0.677057158102009,7.90125035409864,0.441488504162581,0.0463748428742207,1
0.225471698113208,101.692374213837,0.679282075583369,7.92721511915144,0.440764886404054,0.0462988326054679,1
0.225471698113208,102.229009433962,0.681502536688525,7.95312787833792,0.440046253873151,0.0462233459950789,1
0.225471698113208,102.765644654088,0.683718573666508,7.97898900800394,0.439332546325066,0.0461483767148179,1
0.225471698113208,103.302279874214,0.685930218365958,8.00479887982282,0.438623704552771,0.0460739185454591,1
0.225471698113208,103.83891509434,0.688137502242141,8.03055786087721,0.437919670363853,0.0459999653743543,1
0.225471698113208,104.375550314465,0.690340456363817,8.05626631373923,0.437220386557994,0.0459265111930665,1
0.225471698113208,104.912185534591,0.692539111419951,8.08192459654879,0.436525796905058,0.0458535500950692,1
0.225471698113208,105.448820754717,0.694733497726271,8.10753306309014,0.435835846123778,0.0457810762735061,1
0.225471698113208,105.985455974843,0.69692364523168,8.1330920628667,0.435150479861006,0.0457090840190132,1
0.225471698113208,106.522091194969,0.699109583524535,8.15860194117427,0.43446964467153,0.0456375677175977,1
0.225471698113208,107.058726415094,0.70129134183877,8.18406303917261,0.433793287998423,0.0455665218485738,1
0.225471698113208,107.59536163522,0.703468949059905,8.20947569395542,0.433121358153915,0.0454959409825541,1
0.225471698113208,108.131996855346,0.705642433730906,8.23484023861885,0.432453804300772,0.0454258197794929,1
0.225471698113208,108.668632075472,0.707811824057931,8.26015700232849,0.431790576434158,0.0453561529867813,1
0.225471698113208,109.205267295598,0.709977147915944,8.28542631038488,0.43113162536398,0.0452869354373928,1
0.225471698113208,109.741902515723,0.712138432854212,8.3106484842877,0.430476902697682,0.0452181620480758,1
0.225471698113208,110.278537735849,0.714295706101681,8.33582384179848,0.429826360823495,0.045149827817594,1
0.225471698113208,110.815172955975,0.716448994572243,8.36095269700208,0.42917995289411,0.0450819278250115,1
0.225471698113208,111.351808176101,0.718598324869883,8.38603536036674,0.428537632810772,0.0450144572280223,1
0.225471698113208,111.888443396226,0.72074372329373,8.41107213880302,0.427899355207784,0.0449474112613219,1
0.225471698113208,112.425078616352,0.722885215842986,8.43606333572138,0.427265075437398,0.0448807852350208,1
0.225471698113208,112.961713836478,0.725022828221767,8.46100925108857,0.42663474955509,0.0448145745330977,1
0.225471698113208,113.498349056604,0.727156585843834,8.48591018148296,0.426008334305209,0.0447487746118917,1
0.225471698113208,114.03498427673,0.729286513837229,8.51076642014853,0.425385787106978,0.0446833809986321,1
0.225471698113208,114.571619496855,0.731412637048817,8.53557825704796,0.424767066040853,0.0446183892900056,1
0.225471698113208,115.108254716981,0.733534980048732,8.56034597891446,0.42415212983521,0.0445537951507574,1
0.225471698113208,115.644889937107,0.735653567134733,8.58506986930266,0.423540937853369,0.0444895943123287,1
0.225471698113208,116.181525157233,0.737768422336476,8.60975020863838,0.422933450080932,0.0444257825715264,1
0.225471698113208,116.718160377359,0.739879569419691,8.63438727426748,0.422329627113431,0.0443623557892259,1
0.225471698113208,117.254795597484,0.741987031890285,8.65898134050363,0.421729430144282,0.0442993098891052,1
0.225471698113208,117.79143081761,0.744090832998351,8.68353267867523,0.42113282095302,0.0442366408564097,1
0.225471698113208,118.328066037736,0.746190995742112,8.70804155717128,0.420539761893831,0.044174344736747,1
0.225471698113208,118.864701257862,0.748287542871771,8.73250824148645,0.419950215884349,0.0441124176349106,1
0.225471698113208,119.401336477987,0.750380496893297,8.75693299426515,0.419364146394722,0.0440508557137313,1
0.225471698113208,119.937971698113,0.752469880072131,8.78131607534488,0.418781517436949,0.0439896551929568,1
0.225471698113208,120.474606918239,0.75455571443682,8.80565774179855,0.418202293554451,0.0439288123481567,1
0.225471698113208,121.011242138365,0.75663802178258,8.82995824797612,0.417626439811907,0.0438683235096541,1
0.225471698113208,121.547877358491,0.758716823674791,8.85421784554537,0.417053921785314,0.0438081850614825,1
0.225471698113208,122.084512578616,0.760792141452424,8.87843678353187,0.416484705552287,0.0437483934403663,1
0.225471698113208,122.621147798742,0.762863996231402,8.90261530835824,0.415918757682585,0.0436889451347253,1
0.225471698113208,123.157783018868,0.764932408907896,8.92675366388259,0.415356045228852,0.0436298366837029,1
0.225471698113208,123.694418238994,0.76699740016156,8.95085209143628,0.414796535717573,0.0435710646762157,1
0.225471698113208,124.23105345912,0.769058990458702,8.97491082986091,0.414240197140245,0.0435126257500257,1
0.225471698113208,124.767688679245,0.771117200055398,8.99893011554469,0.413686997944735,0.0434545165908335,1
0.225471698113208,125.304323899371,0.773172049000541,9.02291018245802,0.413136907026851,0.043396733931392,1
0.225471698113208,125.840959119497,0.775223557138846,9.0468512621885,0.412589893722095,0.0433392745506402,1
0.225471698113208,126.377594339623,0.777271744113782,9.07075358397524,0.4120459277976,0.0432821352728571,1
0.225471698113208,126.914229559748,0.779316629370464,9.09461737474254,0.411504979444257,0.0432253129668337,1
0.225471698113208,127.450864779874,0.781358232158481,9.11844285913292,0.410967019269013,0.0431688045450644,1
0.225471698113208,127.9875,0.783396571534682,9.1422302595396,0.41043201828734,0.0431126069629559,1
0.231132075471698,42.6625,0.395571743113797,4.61631833878108,0.578096278377949,0.0607243989892803,1
0.231132075471698,43.1991352201258,0.398644282344046,4.6521748412794,0.575864138881379,0.0604899305547668,1
0.231132075471698,43.7357704402516,0.401702312578159,4.68786202393598,0.573668017262898,0.0602592455108086,1
0.231132075471698,44.2724056603774,0.404746079110406,4.72338274933253,0.571506900978719,0.0600322374977646,1
0.231132075471698,44.8090408805031,0.407775820171483,4.75873979761892,0.569379817784926,0.0598088043891729,1
0.231132075471698,45.3456761006289,0.410791767213898,4.79393586984364,0.567285833673661,0.0595888480749644,1
0.231132075471698,45.8823113207547,0.413794145182594,4.82897359111196,0.565224050937995,0.0593722742581927,1
0.231132075471698,46.4189465408805,0.416783172771733,4.86385551358259,0.56319360635607,0.0591589922642931,1
0.231132075471698,46.9555817610063,0.419759062668504,4.89858411931292,0.561193669485869,0.058948914861961,1
0.231132075471698,47.4922169811321,0.422722021784746,4.93316182296206,0.559223441062685,0.0587419580948199,1
0.231132075471698,48.0288522012579,0.425672251477131,4.96759097436041,0.557282151492045,0.058538041123114,1
0.231132075471698,48.5654874213837,0.428609947756591,5.0018738609536,0.555369059431384,0.0583370860747252,1
0.231132075471698,49.1021226415094,0.431535301487626,5.03601271012845,0.553483450454342,0.0581390179048679,1
0.231132075471698,49.6387578616352,0.434448498578087,5.07000969142778,0.551624635792016,0.0579437642638672,1
0.231132075471698,50.175393081761,0.437349720159994,5.10386691866045,0.549791951145964,0.0577512553724752,1
0.231132075471698,50.7120283018868,0.440239142761889,5.1375864519128,0.547984755568146,0.057561423904217,1
0.231132075471698,51.2486635220126,0.443116938473222,5.17117029946701,0.546202430403361,0.0573742048743026,1
0.231132075471698,51.7852987421384,0.445983275101204,5.20462041963161,0.544444378290092,0.0571895355346735,1
0.231132075471698,52.3219339622642,0.448838316320562,5.23793872248902,0.542710022215947,0.0570073552747844,1
0.231132075471698,52.8585691823899,0.451682221816564,5.27112707156474,0.540998804624205,0.0568276055277527,1
0.231132075471698,53.3952044025157,0.454515147421705,5.30418728542247,0.539310186568198,0.0566502296815334,1
0.231132075471698,53.9318396226415,0.457337245246385,5.33712113918906,0.537643646910529,0.0564751729948035,1
0.231132075471698,54.4684748427673,0.460148663803892,5.36993036601312,0.535998681564321,0.0563023825172606,1
0.231132075471698,55.0051100628931,0.462949548130013,5.40261665846085,0.534374802773903,0.0561318070140655,1
0.231132075471698,55.5417452830189,0.465740039897529,5.43518166985221,0.532771538432527,0.055963396894173,1
0.231132075471698,56.0783805031447,0.468520277525884,5.46762701554075,0.531188431434854,0.0557971041423166,1
0.231132075471698,56.6150157232704,0.471290396286254,5.49995427413974,0.529625039062153,0.0556328822544278,1
0.231132075471698,57.1516509433962,0.474050528402266,5.53216498869764,0.528080932398233,0.0554706861762849,1
0.231132075471698,57.688286163522,0.476800803146583,5.56426066782512,0.526555695774331,0.0553104722452029,1
0.231132075471698,58.2249213836478,0.479541346933553,5.59624278677637,0.525048926241246,0.0551521981345847,1
0.231132075471698,58.7615566037736,0.482272283408127,5.62811278848677,0.523560233067148,0.054995822801171,1
0.231132075471698,59.2981918238994,0.484993733531226,5.65987208456907,0.522089237259597,0.0548413064348316,1
0.231132075471698,59.8348270440252,0.487705815661731,5.69152205627022,0.520635571110394,0.0546886104107557,1
0.231132075471698,60.3714622641509,0.490408645635247,5.72306405539062,0.51919887776198,0.0545376972439054,1
0.231132075471698,60.9080974842767,0.493102336839819,5.75449940516762,0.517778810794176,0.0543885305456067,1
0.231132075471698,61.4447327044025,0.495787000288719,5.78582940112501,0.516375033830155,0.0542410749821592,1
0.231132075471698,61.9813679245283,0.498462744690458,5.81705531189004,0.514987220160572,0.0540952962353542,1
0.231132075471698,62.5180031446541,0.501129676516144,5.84817837997949,0.51361505238488,0.0539511609647983,1
0.231132075471698,63.0546383647799,0.503787900064311,5.87919982255622,0.512258222068904,0.0538086367719437,1
0.231132075471698,63.5912735849057,0.506437517523338,5.91012083215761,0.510916429417799,0.0536676921657352,1
0.231132075471698,64.1279088050315,0.509078629031561,5.94094257739706,0.509589382963585,0.0535282965297883,1
0.231132075471698,64.6645440251572,0.511711332735184,5.97166620363978,0.508276799266485,0.0533904200910174,1
0.231132075471698,65.201179245283,0.514335724844088,6.00229283365415,0.506978402629359,0.0532540338896385,1
0.231132075471698,65.7378144654088,0.516951899685635,6.03282356823955,0.505693924824541,0.053119109750477,1
0.231132075471698,66.2744496855346,0.519559949756543,6.06325948683177,0.504423104832462,0.0529856202555107,1
0.231132075471698,66.8110849056604,0.522159965772931,6.09360164808701,0.503165688591449,0.0528535387175892,1
0.231132075471698,67.3477201257862,0.524752036718603,6.12385109044539,0.501921428758131,0.0527228391552658,1
0.231132075471698,67.884355345912,0.527336249891642,6.15400883267469,0.50069008447794,0.0525934962686912,1
0.231132075471698,68.4209905660377,0.529912690949407,6.18407587439544,0.49947142116519,0.0524654854165115,1
0.231132075471698,68.9576257861635,0.532481443951975,6.21405319658789,0.498265210292265,0.0523387825937253,1
0.231132075471698,69.4942610062893,0.535042591404104,6.24394176208177,0.497071229187479,0.0522133644104494,1
0.231132075471698,70.0308962264151,0.537596214295786,6.27374251602948,0.495889260841178,0.0520892080715524,1
0.231132075471698,70.5675314465409,0.540142392141433,6.30345638636344,0.494719093719697,0.051966291357111,1
0.231132075471698,71.1041666666667,0.542681203017766,6.33308428423819,0.49356052158678,0.0518445926036534,1
0.231132075471698,71.6408018867925,0.545212723600444,6.36262710445793,0.492413343332139,0.0517240906861491,1
0.231132075471698,72.1774371069182,0.547737029199503,6.39208572589002,0.491277362806781,0.0516047650007123,1
0.231132075471698,72.714072327044,0.550254193793634,6.42146101186507,0.490152388664814,0.0514865954479846,1
0.231132075471698,73.2507075471698,0.552764290063358,6.45075381056404,0.489038234211419,0.0513695624171659,1
0.231132075471698,73.7873427672956,0.55526738942314,6.47996495539303,0.48793471725671,0.0512536467706628,1
0.231132075471698,74.3239779874214,0.557763562052472,6.50909526534602,0.486841659975205,0.0511388298293283,1
0.231132075471698,74.8606132075472,0.560252876925988,6.53814554535631,0.485758888770665,0.0510250933582632,1
0.231132075471698,75.397248427673,0.562735401842621,6.56711658663676,0.48468623414605,0.0509124195531565,1
0.231132075471698,75.9338836477988,0.56521120345386,6.59600916700962,0.483623530578368,0.0508007910271395,1
0.231132075471698,76.4705188679245,0.56768034729113,6.62482405122596,0.482570616398195,0.0506901907981298,1
0.231132075471698,77.0071540880503,0.570142897792338,6.6535619912755,0.481527333673673,0.0505806022766463,1
0.231132075471698,77.5437893081761,0.572598918327593,6.68222372668682,0.480493528098767,0.0504720092540722,1
0.231132075471698,78.0804245283019,0.575048471224171,6.71080998481859,0.479469048885622,0.0503643958913469,1
0.231132075471698,78.6170597484277,0.577491617790706,6.73932148114198,0.478453748660822,0.0502577467080695,1
0.231132075471698,79.1536949685535,0.579928418340675,6.76775891951468,0.477447483365396,0.0501520465719954,1
0.231132075471698,79.6903301886793,0.582358932215181,6.79612299244674,0.476450112158408,0.0500472806889084,1
0.231132075471698,80.226965408805,0.584783217805058,6.82441438135864,0.475461497323977,0.0499434345928547,1
0.231132075471698,80.7636006289308,0.587201332572342,6.85263375683177,0.474481504181585,0.0498404941367211,1
0.231132075471698,81.3002358490566,0.589613333071105,6.88078177885161,0.473510000999539,0.0497384454831448,1
0.231132075471698,81.8368710691824,0.592019274967699,6.9088590970439,0.472546858911445,0.04963727509574,1
0.231132075471698,82.3735062893082,0.594419213060408,6.93686635090411,0.471591951835589,0.0495369697306291,1
0.231132075471698,82.910141509434,0.596813201298548,6.9648041700202,0.470645156397083,0.049437516428265,1
0.231132075471698,83.4467767295598,0.599201292801022,6.99267317428926,0.469706351852685,0.0493389025055342,1
0.231132075471698,83.9834119496855,0.601583539874354,7.0204739741279,0.468775420018169,0.049241115548127,1
0.231132075471698,84.5200471698113,0.603959994030219,7.04820717067687,0.46785224519815,0.0491441434031671,1
0.231132075471698,85.0566823899371,0.606330706002486,7.07587335599991,0.46693671411827,0.0490479741720872,1
0.231132075471698,85.5933176100629,0.60869572576379,7.10347311327718,0.466028715859635,0.0489525962037432,1
0.231132075471698,86.1299528301887,0.611055102541648,7.13100701699332,0.465128141795442,0.0488579980877565,1
0.231132075471698,86.6665880503145,0.613408884834139,7.15847563312043,0.464234885529675,0.0487641686480751,1
0.231132075471698,87.2032232704403,0.615757120425157,7.18587951929607,0.463348842837826,0.0486710969367464,1
0.231132075471698,87.739858490566,0.618099856399251,7.21321922499649,0.462469911609532,0.0485787722278921,1
0.231132075471698,88.2764937106918,0.620437139156075,7.24049529170518,0.461597991793078,0.0484871840118779,1
0.231132075471698,88.8131289308176,0.622769014424444,7.26770825307696,0.46073298534167,0.0483963219896713,1
0.231132075471698,89.3497641509434,0.625095527276026,7.29485863509775,0.459874796161444,0.0483061760673786,1
0.231132075471698,89.8863993710692,0.627416722138672,7.32194695624013,0.459023330061108,0.0482167363509567,1
0.231132075471698,90.423034591195,0.629732642809394,7.34897372761479,0.458178494703186,0.048127993141091,1
0.231132075471698,90.9596698113208,0.63204333246701,7.37593945311814,0.457340199556787,0.048039936928234,1
0.231132075471698,91.4963050314466,0.634348833684466,7.40284462957601,0.456508355851852,0.0479525583877996,1
0.231132075471698,92.0329402515723,0.63664918844083,7.42968974688372,0.455682876534814,0.0478658483755056,1
0.231132075471698,92.5695754716981,0.638944438132993,7.45647528814257,0.45486367622563,0.0477797979228603,1
0.231132075471698,93.1062106918239,0.641234623587063,7.48320172979287,0.454050671176134,0.0476943982327872,1
0.231132075471698,93.6428459119497,0.643519785069481,7.50986954174355,0.45324377922965,0.0476096406753834,1
0.231132075471698,94.1794811320755,0.645799962297849,7.53647918749864,0.452442919781836,0.0475255167838063,1
0.231132075471698,94.7161163522013,0.648075194451493,7.56303112428051,0.45164801374271,0.0474420182502847,1
0.231132075471698,95.2527515723271,0.650345520181764,7.58952580315004,0.45085898349981,0.0473591369222489,1
0.231132075471698,95.7893867924528,0.652610977622086,7.61596366912389,0.450075752882448,0.0472768647985765,1
0.231132075471698,96.3260220125786,0.654871604397751,7.64234516128886,0.449298247127036,0.0471951940259492,1
0.231132075471698,96.8626572327044,0.657127437635486,7.66867071291349,0.448526392843423,0.0471141168953176,1
0.231132075471698,97.3992924528302,0.659378513972776,7.69494075155688,0.44776011798222,0.0470336258384685,1
0.231132075471698,97.935927672956,0.661624869566976,7.72115569917498,0.446999351803083,0.0469537134246936,1
0.231132075471698,98.4725628930818,0.663866540104188,7.74731597222426,0.44624402484391,0.0468743723575535,1
0.231132075471698,99.0091981132076,0.666103560807943,7.77342198176298,0.445494068890927,0.046795595471736,1
0.231132075471698,99.5458333333333,0.668335966447663,7.79947413354995,0.444749416949635,0.0467173757300037,1
0.231132075471698,100.082468553459,0.670563791346934,7.82547282814108,0.444010003216584,0.0466397062202294,1
0.231132075471698,100.619103773585,0.672787069391576,7.85141846098357,0.443275763051943,0.046562580152515,1
0.231132075471698,101.155738993711,0.675005834037536,7.87731142250796,0.442546632952854,0.0464859908563922,1
0.231132075471698,101.692374213837,0.677220118318583,7.90315209821803,0.441822550527524,0.0464099317781012,1
0.231132075471698,102.229009433962,0.679429954853835,7.92894086877857,0.441103454470045,0.0463343964779459,1
0.231132075471698,102.765644654088,0.681635375855115,7.95467811010122,0.440389284535917,0.0462593786277223,1
0.231132075471698,103.302279874214,0.683836413134132,7.98036419342832,0.439679981518237,0.0461848720082182,1
0.231132075471698,103.83891509434,0.686033098109501,8.0059994854148,0.438975487224555,0.046110870506781,1
0.231132075471698,104.375550314465,0.688225461813605,8.03158434820825,0.438275744454354,0.0460373681149531,1
0.231132075471698,104.912185534591,0.690413534899305,8.05711913952726,0.437580696977144,0.0459643589261706,1
0.231132075471698,105.448820754717,0.692597347646494,8.08260421273789,0.436890289511155,0.0458918371335247,1
0.231132075471698,105.985455974843,0.69477692996851,8.10803991692851,0.436204467702595,0.0458197970275835,1
0.231132075471698,106.522091194969,0.696952311418407,8.13342659698293,0.43552317810547,0.045748232994272,1
0.231132075471698,107.058726415094,0.69912352119508,8.15876459365201,0.434846368161938,0.0456771395128087,1
0.231132075471698,107.59536163522,0.701290588149268,8.18405424362356,0.434173986183193,0.0456065111536967,1
0.231132075471698,108.131996855346,0.703453540789416,8.20929587959086,0.433505981330836,0.0455363425767685,1
0.231132075471698,108.668632075472,0.705612407287413,8.23448983031958,0.432842303598756,0.0454666285292811,1
0.231132075471698,109.205267295598,0.707767215484208,8.25963642071332,0.432182903795469,0.0453973638440619,1
0.231132075471698,109.741902515723,0.709917992895302,8.2847359718777,0.431527733526925,0.0453285434377022,1
0.231132075471698,110.278537735849,0.712064766716122,8.3097888011831,0.430876745179754,0.0452601623087977,1
0.231132075471698,110.815172955975,0.714207563827287,8.33479522232605,0.430229891904948,0.0451922155362341,1
0.231132075471698,111.351808176101,0.716346410799752,8.35975554538937,0.429587127601961,0.045124698277517,1
0.231132075471698,111.888443396226,0.718481333899855,8.38467007690093,0.428948406903212,0.0450576057671441,1
0.231132075471698,112.425078616352,0.720612359094246,8.4095391198913,0.42831368515898,0.044990933315019,1
0.231132075471698,112.961713836478,0.722739512054724,8.43436297395011,0.42768291842269,0.0449246763049044,1
0.231132075471698,113.498349056604,0.724862818162967,8.4591419352813,0.427056063436554,0.0448588301929153,1
0.231132075471698,114.03498427673,0.726982302515167,8.48387629675717,0.426433077617586,0.044793390506049,1
0.231132075471698,114.571619496855,0.729097989926562,8.50856634797134,0.425813919043957,0.0447283528407518,1
0.231132075471698,115.108254716981,0.731209904935893,8.53321237529062,0.42519854644169,0.044663712861522,1
0.231132075471698,115.644889937107,0.733318071809747,8.55781466190588,0.424586919171682,0.0445994662995464,1
0.231132075471698,116.181525157233,0.735422514546829,8.58237348788176,0.42397899721705,0.0445356089513708,1
0.231132075471698,116.718160377359,0.737523256882142,8.60688913020551,0.423374741170779,0.0444721366776029,1
0.231132075471698,117.254795597484,0.739620322291081,8.63136186283475,0.422774112223679,0.044409045401647,1
0.231132075471698,117.79143081761,0.741713733993445,8.65579195674431,0.422177072152624,0.0443463311084689,1
0.231132075471698,118.328066037736,0.743803514957375,8.68017967997219,0.421583583309084,0.0442839898433911,1
0.231132075471698,118.864701257862,0.745889687903207,8.70452529766446,0.420993608607924,0.0442220177109164,1
0.231132075471698,119.401336477987,0.74797227530725,8.72882907211944,0.420407111516481,0.0441604108735799,1
0.231132075471698,119.937971698113,0.750051299405495,8.7530912628309,0.419824056043888,0.0440991655508286,1
0.231132075471698,120.474606918239,0.752126782197243,8.77731212653051,0.419244406730663,0.0440382780179268,1
0.231132075471698,121.011242138365,0.75419874544867,8.80149191722928,0.418668128638535,0.0439777446048881,1
0.231132075471698,121.547877358491,0.756267210696316,8.82563088625845,0.418095187340512,0.043917561695432,1
0.231132075471698,122.084512578616,0.758332199250513,8.84972928230938,0.417525548911185,0.0438577257259648,1
0.231132075471698,122.621147798742,0.760393732198745,8.8737873514728,0.416959179917247,0.0437982331845848,1
0.231132075471698,123.157783018868,0.762451830408938,8.8978053372772,0.416396047408246,0.0437390806101098,1
0.231132075471698,123.694418238994,0.764506514532697,8.92178348072659,0.415836118907537,0.0436802645911279,1
0.231132075471698,124.23105345912,0.766557805008471,8.94572202033749,0.415279362403456,0.0436217817650689,1
0.231132075471698,124.767688679245,0.768605722064669,8.96962119217523,0.41472574634068,0.0435636288172983,1
0.231132075471698,125.304323899371,0.77065028572271,8.99348122988956,0.4141752396118,0.043505802480231,1
0.231132075471698,125.840959119497,0.772691515800016,9.01730236474962,0.413627811549071,0.0434482995324654,1
0.231132075471698,126.377594339623,0.774729431912954,9.04108482567818,0.413083431916359,0.0433911167979369,1
0.231132075471698,126.914229559748,0.776764053479715,9.06482883928539,0.412542070901265,0.0433342511450908,1
0.231132075471698,127.450864779874,0.778795399723153,9.08853462990173,0.412003699107419,0.0432776994860735,1
0.231132075471698,127.9875,0.780823489673555,9.11220241961048,0.41146828754696,0.0432214587759412,1
0.236792452830189,42.6625,0.394727449553041,4.60646544125824,0.579220882408038,0.0608425296647098,1
0.236792452830189,43.1991352201258,0.397788048467978,4.64218260039469,0.576988304127363,0.0606080151394288,1
0.236792452830189,43.7357704402516,0.400834153809507,4.67773061967248,0.574791736036082,0.0603772831970675,1
0.236792452830189,44.2724056603774,0.403866010801587,4.7131123608528,0.572630166040444,0.0601502275252568,1
0.236792452830189,44.8090408805031,0.406883857603462,4.74833060325168,0.570502622322196,0.0599267460422474,1
0.236792452830189,45.3456761006289,0.409887925595186,4.78338804707205,0.568408171276273,0.0597067406802808,1
0.236792452830189,45.8823113207547,0.412878439648368,4.81828731656338,0.566345915577074,0.0594901171824658,1
0.236792452830189,46.4189465408805,0.415855618383073,4.85303096301968,0.564314992363889,0.0592767849121732,1
0.236792452830189,46.9555817610063,0.418819674411735,4.88762146762596,0.562314571536875,0.0590666566740415,1
0.236792452830189,47.4922169811321,0.421770814570882,4.92206124416243,0.560343854155658,0.0588596485457624,1
0.236792452830189,48.0288522012579,0.424709240141404,4.95635264157512,0.558402070933297,0.0586556797198842,1
0.236792452830189,48.5654874213837,0.427635147058066,4.99049794642079,0.556488480818935,0.0584546723549302,1
0.236792452830189,49.1021226415094,0.430548726108894,5.02449938519382,0.55460236966301,0.0582565514351902,1
0.236792452830189,49.6387578616352,0.433450163125028,5.05835912654179,0.552743048959359,0.0580612446385881,1
0.236792452830189,50.175393081761,0.436339639161603,5.09207928337633,0.550909854659014,0.0578686822120813,1
0.236792452830189,50.7120283018868,0.439217330670168,5.12566191488527,0.549102146050892,0.0576787968540853,1
0.236792452830189,51.2486635220126,0.442083409663121,5.15910902845162,0.547319304704927,0.0574915236034587,1
0.236792452830189,51.7852987421384,0.444938043870622,5.19242258148467,0.545560733473566,0.0573067997346183,1
0.236792452830189,52.3219339622642,0.447781396890382,5.22560448316811,0.543825855547825,0.057124564658385,1
0.236792452830189,52.8585691823899,0.450613628330748,5.25865659612976,0.542114113564403,0.0569447598281936,1
0.236792452830189,53.3952044025157,0.453434893947415,5.29158073803705,0.540424968760607,0.0567673286513242,1
0.236792452830189,53.9318396226415,0.456245345774147,5.32437868312251,0.53875790017407,0.0565922164048393,1
0.236792452830189,54.4684748427673,0.459045132247796,5.35705216364272,0.537112403884479,0.0564193701559327,1
0.236792452830189,55.0051100628931,0.461834398327937,5.38960287127451,0.535487992294705,0.0562487386864186,1
0.236792452830189,55.5417452830189,0.4646132856114,5.42203245845149,0.533884193448936,0.0560802724211067,1
0.236792452830189,56.0783805031447,0.467381932441959,5.45434253964411,0.532300550385562,0.0559139233598279,1
0.236792452830189,56.6150157232704,0.470140474015425,5.48653469258619,0.530736620522739,0.0557496450128927,1
0.236792452830189,57.1516509433962,0.472889042480394,5.51861045945051,0.529191975074678,0.0555873923397771,1
0.236792452830189,57.688286163522,0.475627767034842,5.55057134797619,0.527666198496858,0.0554271216908464,1
0.236792452830189,58.2249213836478,0.478356774018798,5.58241883255011,0.526158887958467,0.0552687907519399,1
0.236792452830189,58.7615566037736,0.481076187003279,5.61415435524484,0.524669652840512,0.0551123584916504,1
0.236792452830189,59.2981918238994,0.483786126875672,5.64577932681497,0.523198114258106,0.0549577851111456,1
0.236792452830189,59.8348270440252,0.486486711921731,5.6772951276541,0.521743904605586,0.0548050319963851,1
0.236792452830189,60.3714622641509,0.489178057904366,5.70870310871423,0.520306667123153,0.0546540616726001,1
0.236792452830189,60.9080974842767,0.491860278139358,5.74000459238941,0.518886055483852,0.0545048377609088,1
0.236792452830189,61.4447327044025,0.494533483568161,5.77120087336534,0.517481733399754,0.0543573249369489,1
0.236792452830189,61.9813679245283,0.497197782827925,5.80229321943646,0.516093374246301,0.0542114888914181,1
0.236792452830189,62.5180031446541,0.499853282318858,5.83328287229215,0.514720660703818,0.0540672962924179,1
0.236792452830189,63.0546383647799,0.502500086269066,5.86417104827338,0.513363284415273,0.0539247147495035,1
0.236792452830189,63.5912735849057,0.505138296796973,5.89495893910117,0.512020945659409,0.0537837127793497,1
0.236792452830189,64.1279088050315,0.507768013971443,5.92564771257815,0.510693353038446,0.0536442597729461,1
0.236792452830189,64.6645440251572,0.510389335869695,5.9562385132645,0.509380223179584,0.053506325964242,1
0.236792452830189,65.201179245283,0.513002358633112,5.98673246312923,0.508081280449577,0.0533698824001656,1
0.236792452830189,65.7378144654088,0.515607176521055,6.01713066217814,0.506796256681719,0.0532349009119453,1
0.236792452830189,66.2744496855346,0.518203881962736,6.04743418905921,0.505524890914603,0.0531013540876684,1
0.236792452830189,66.8110849056604,0.520792565607265,6.07764410164669,0.504266929142039,0.0529692152460125,1
0.236792452830189,67.3477201257862,0.523373316371938,6.10776143760452,0.503022124073594,0.0528384584110918,1
0.236792452830189,67.884355345912,0.525946221488833,6.1377872149302,0.501790234905199,0.0527090582883613,1
0.236792452830189,68.4209905660377,0.528511366549804,6.16772243247982,0.500571027099343,0.0525809902415276,1
0.236792452830189,68.9576257861635,0.531068835549926,6.19756807047508,0.499364272174361,0.052454230270416,1
0.236792452830189,69.4942610062893,0.53361871092946,6.22732509099301,0.498169747502397,0.0523287549897475,1
0.236792452830189,70.0308962264151,0.5361610736144,6.25699443843916,0.496987236115598,0.0522045416087813,1
0.236792452830189,70.5675314465409,0.538696003055666,6.28657704000497,0.495816526520161,0.0520815679117816,1
0.236792452830189,71.1041666666667,0.541223577266982,6.31607380610986,0.49465741251784,0.0519598122392689,1
0.236792452830189,71.6408018867925,0.543743872861516,6.34548563082872,0.493509693034582,0.0518392534700192,1
0.236792452830189,72.1774371069182,0.546256965087307,6.37481339230542,0.492373171955936,0.0517198710037748,1
0.236792452830189,72.714072327044,0.548762927861547,6.40405795315288,0.49124765796893,0.0516016447446355,1
