r_mm,pressure_MPa,pressure_GPa
0.265173501544798,7626.80195561488,7.62680195561488
0.266051559496933,7592.79659664482,7.59279659664482
0.266929617449068,7558.52507726755,7.55852507726755
0.267807675401203,7523.98376042603,7.52398376042603
0.268685733353338,7489.16891306626,7.48916891306626
0.269563791305473,7454.07670255227,7.45407670255227
0.270441849257608,7418.70319290629,7.41870319290629
0.271319907209743,7383.04434086337,7.38304434086337
0.272197965161878,7347.09599172913,7.34709599172913
0.273076023114013,7310.85387502862,7.31085387502862
0.273954081066148,7274.31359993305,7.27431359993305
0.274832139018284,7237.47065045046,7.23747065045046
0.275710196970419,7200.32038036529,7.20032038036529
0.276588254922554,7162.85800791044,7.16285800791044
0.277466312874689,7125.07861015448,7.12507861015448
0.278344370826824,7086.97711708498,7.08697711708498
0.279222428778959,7048.54830536773,7.04854830536773
0.280100486731094,7009.78679175977,7.00978679175977
0.280978544683229,6970.68702615231,6.97068702615231
0.281856602635364,6931.24328421804,6.93124328421804
0.282734660587499,6891.44965963463,6.89144965963463
0.283612718539634,6851.30005585435,6.85130005585435
0.28449077649177,6810.78817738686,6.81078817738686
0.285368834443905,6769.90752055937,6.76990752055937
0.28624689239604,6728.65136371556,6.72865136371556
0.287124950348175,6687.01275681056,6.68701275681056
0.28800300830031,6644.98451035623,6.64498451035623
0.288881066252445,6602.55918366601,6.60255918366601
0.28975912420458,6559.72907234449,6.55972907234449
0.290637182156715,6516.48619496134,6.51648619496134
0.29151524010885,6472.82227884352,6.47282227884352
0.292393298060985,6428.72874491337,6.42872874491337
0.29327135601312,6384.1966914929,6.3841966914929
0.294149413965256,6339.21687698674,6.33921687698674
0.295027471917391,6293.77970134712,6.29377970134712
0.295905529869526,6247.87518621457,6.24787518621457
0.296783587821661,6201.49295361637,6.20149295361637
0.297661645773796,6154.62220309276,6.15462220309276
0.298539703725931,6107.25168710626,6.10725168710626
0.299417761678066,6059.36968457391,6.05936968457391
0.300295819630201,6010.96397234382,6.01096397234382
0.301173877582336,5962.02179441743,5.96202179441743
0.302051935534471,5912.52982869539,5.91252982869539
0.302929993486607,5862.47415099871,5.8624741509987
0.303808051438742,5811.84019608715,5.81184019608715
0.304686109390877,5760.61271536213,5.76061271536213
0.305564167343012,5708.77573090241,5.70877573090241
0.306442225295147,5656.31248543606,5.65631248543606
0.307320283247282,5603.20538779997,5.60320538779997
0.308198341199417,5549.43595337871,5.54943595337871
0.309076399151552,5494.98473894561,5.49498473894561
0.309954457103687,5439.83127124813,5.43983127124813
0.310832515055822,5383.95396858703,5.38395396858703
0.311710573007957,5327.3300545292,5.3273300545292
0.312588630960093,5269.9354627668,5.2699354627668
0.313466688912228,5211.74473198519,5.21174473198519
0.314344746864363,5152.73088942501,5.15273088942501
0.315222804816498,5092.86532161464,5.09286532161464
0.316100862768633,5032.11763049975,5.03211763049975
0.316978920720768,4970.45547289973,4.97045547289973
0.317856978672903,4907.84438086442,4.90784438086442
0.318735036625038,4844.24756007546,4.84424756007546
0.319613094577173,4779.62566291784,4.77962566291784
